STOP_NAME,LATITUDE,LONGITUDE
백양디이스트304동,35.20825508,129.0347344
이노비즈센터,35.21203715,129.0260959
만덕우체국,35.21166033,129.0286227
이노비즈센터,35.21209251,129.0260074
남산정역1번출구,35.21300869,129.0249365
백산공영주차장,35.21057975,129.0273089
한성아파트,35.21139106,129.0223333
만덕1동행정복지센터,35.21367712,129.0367254
한도슈퍼,35.21540967,129.0376863
구만덕,35.21699475,129.0389273
만덕시장입구,35.21429478,129.0353516
만덕초등학교,35.21440387,129.0314383
대진아파트,35.21390874,129.0274668
한도슈퍼,35.215401,129.037598
만덕1동행정복지센터,35.2144691,129.0368354
북부산농협신만덕지점,35.20947506,129.0383243
만덕2치안센터,35.209077,129.0393129
북부산농협신만덕지점,35.2094932,129.0382176
만덕3주공아파트,35.20370501,129.033441
만덕고등학교,35.20204285,129.0354632
신덕중학교,35.20292169,129.0330947
만덕고등학교,35.2021971,129.0356289
신덕초등학교,35.20276125,129.0332871
북구청,35.19826814,128.9908058
구포부민병원,35.19797318,128.990775
구포삼거리,35.20028866,128.9909406
구포삼거리,35.20036638,128.9910118
덕천주공입구,35.20944039,129.0114163
덕천초등학교후문,35.20758431,129.0067233
한라아파트,35.20822836,129.0093567
구포시장동문,35.20617445,129.0044194
북부경찰서,35.22778571,129.0120731
북부경찰서,35.22787139,129.0121447
화명중학교,35.22507745,129.0096958
화명중학교,35.22532136,129.0098249
화명중학교,35.22516212,129.0101237
화명중학교,35.2252957,129.0101901
연일시장,35.18583228,129.0852777
건치과의원,35.18580163,129.0866379
연일시장,35.18584208,129.0850747
연제구국민체육센터,35.18433437,129.0870669
한일유앤아이,35.18299618,129.0870656
부산소방본부.교통정보서비스센터,35.18490254,129.1072961
태광아파트,35.18675478,129.1073136
부산소방본부.교통정보서비스센터,35.18438844,129.1081043
부산소방본부.교통정보서비스센터,35.1842255,129.1069955
부산소방본부.교통정보서비스센터,35.18474996,129.1059409
엘지아파트,35.1851491,129.1043095
엘지아파트,35.18399,129.1039172
연제경찰서,35.18240035,129.1039258
엘지아파트,35.18539068,129.1044091
삼정그린아파트,35.18948288,129.0630257
삼정그린코아아파트,35.18999278,129.0641276
부산의료원,35.18869329,129.0605974
부산의료원,35.18825674,129.0605792
대우그린타워아파트,35.18838037,129.0608044
부산의료원,35.18857563,129.0603419
국가기록원 부산분원,35.18715611,129.0555449
시민도서관,35.18312604,129.0506159
시민도서관,35.18325566,129.0507912
초읍삼거리,35.18235435,129.0495621
초읍고개,35.18486683,129.0527304
국가기록원.역사기록관,35.18721057,129.0556393
교대역,35.19486642,129.0801388
거제1치안센터,35.19128113,129.0775507
거제1치안센터,35.19107252,129.0781153
법원검찰청.거제역,35.1896623,129.0750275
홈플러스,35.19177923,129.0646545
홈플러스,35.1916943,129.0646842
사직실내수영장,35.19211357,129.0635433
사직실내수영장,35.19208313,129.063326
사직실내수영장,35.19304727,129.0646065
삼정그린아파트,35.19005208,129.0633256
삼정그린코아아파트,35.19009356,129.0634143
화성가스,35.17512481,129.083946
연제구청,35.17528017,129.082658
이마트연제점,35.17552004,129.0807675
거제청과시장,35.18082793,129.0718551
동해선거제해맞이역,35.18280801,129.0705738
거제3동새마을금고,35.18238336,129.0709728
동해선거제해맞이역,35.18177491,129.069405
동해선거제해맞이역,35.18240393,129.0702704
연산8치안센터,35.18812111,129.1008932
연산교,35.19091375,129.0996479
토곡한양아파트,35.18927248,129.1070047
사직119안전센터,35.19471672,129.0588502
사직119안전센터,35.19454912,129.0588947
망미주공아파트,35.18069634,129.1072683
망미주공아파트,35.18004077,129.1069725
오양아파트,35.17685305,129.1071671
연제구청,35.17524747,129.0812527
이마트연제점,35.1752111,129.081592
부산지방노동청.국세청,35.17649429,129.0778483
연제구청,35.17607791,129.0785396
연산자이아파트114동앞,35.18731539,129.0872016
연동시장,35.18857486,129.0945026
부산경상대학입구,35.18772644,129.0982269
연동시장,35.18944988,129.0928037
경동아파트,35.19049888,129.0909118
경동아파트,35.19007038,129.0910466
연산자이아파트104동앞,35.18997467,129.088785
대선주조,35.19644925,129.0726592
부산교육대학교후문,35.19648601,129.0728312
화신아파트,35.19827489,129.0752019
법원어귀교차로,35.19630127,129.070615
여명중학교,35.19600978,129.0690796
여명중학교,35.19602336,129.0691945
사직동,35.19942304,129.070459
연일시장,35.18559176,129.0851774
드림텔,35.1855344,129.0867189
연일시장,35.18558045,129.0853534
연산교차로,35.18595609,129.0832586
연산역,35.18597929,129.0831244
웰니스병원.연산농협,35.18878191,129.085341
연산교차로,35.18725408,129.0829301
태광아파트,35.18687883,129.1069681
토곡한양아파트,35.1879848,129.1055186
토곡한양아파트,35.18926305,129.107316
연산8치안센터,35.18759304,129.1029443
토곡한양아파트,35.18768075,129.1062074
연산8치안센터,35.18785014,129.1018614
연천시장,35.18839956,129.0962558
파크시티아파트입구,35.18800191,129.0985438
현대쌍용아파트,35.19316253,129.0681367
남문초.연제우체국,35.19375579,129.0710052
현대쌍용아파트,35.19314518,129.0680249
남문초.연제우체국,35.19372633,129.0708669
창신초등학교,35.19256432,129.066908
거성교차로.종합운동장역,35.19079457,129.0686887
법원검찰청,35.18950928,129.0714801
사직사거리,35.19679386,129.060606
사직야구장,35.19623931,129.0607446
사직야구장,35.19632937,129.0607297
사직사거리,35.19761739,129.0601307
사직사거리,35.19844498,129.0603073
국민시장,35.19867746,129.0602416
쌍용예가입구,35.19702366,129.0581233
쌍용예가입구,35.19680763,129.0575647
동래역,35.20591291,129.0777783
금강초등학교,35.20123711,129.0653825
금강초등학교,35.20083407,129.0651093
사직역,35.19769823,129.0652208
사직1동주민센터,35.19889166,129.0619801
사직야구장,35.1956931,129.0601572
여명중학교,35.1958973,129.069993
여명중학교,35.19585447,129.069803
사직운동장,35.19516761,129.0651867
사직운동장,35.19518337,129.0652763
화신아파트,35.20910263,129.0652684
사직동교회,35.20087828,129.0619014
사직시장,35.2016939,129.0628721
화신아파트,35.20937262,129.0654263
화신아파트,35.2105651,129.0659295
온샘초등학교,35.20965611,129.0704395
미남교차로,35.20861581,129.070019
미남교차로.미남역,35.20605819,129.0681981
미남역,35.20621234,129.06831
미남지하철역,35.20545514,129.0688332
미남역.반도스카이뷰,35.20516823,129.0675767
미남역.반도스카이뷰,35.20542024,129.0682468
미남역,35.20462219,129.0676907
반도보라스카이뷰,35.20402063,129.0673414
사직성당,35.20354177,129.0691579
반도스카이뷰,35.20343879,129.0664063
사직성당,35.20218424,129.0692978
금강시장,35.20199444,129.0693042
반도보라스카이뷰,35.20375013,129.0683974
금강예식장,35.20858402,129.0681579
미남교차로.미남역,35.20747244,129.071166
온천중학교,35.20333394,129.0590956
달북마을,35.20462897,129.0588743
백제약국,35.20077004,129.0703166
사직동,35.19920788,129.0702992
사직성당,35.20223528,129.0695688
금강시장,35.20180997,129.0695851
사직성당앞,35.202782,129.0695905
동래3차SK뷰,35.21627245,129.0794126
(구)서울약국,35.21630145,129.0793185
온천프라자,35.21531218,129.0773348
사직운동장,35.19490033,129.0652973
사직운동장,35.19484678,129.0649709
동래한전,35.19648188,129.1044926
사직실내수영장,35.19296922,129.0643042
광혜병원.미남역,35.20702715,129.0713982
동래한전,35.19728856,129.1042127
안락2동주민센터,35.19728785,129.1091849
뜨란채아파트,35.19398182,129.1087502
안락중학교후문,35.1918492,129.1087819
안남초등학교,35.19197542,129.1072768
안남초등학교,35.19190614,129.1072351
안락뜨란채아파트205동,35.1916252,129.1103842
안락중학교후문,35.19206235,129.1087518
안락뜨란채아파트205동,35.19170347,129.1102012
동래시장,35.20428733,129.0867211
동래우체국,35.20972695,129.0825849
명륜초등학교,35.20888918,129.082436
동래우체국,35.20896594,129.0824406
"현대아파트, 명륜아이파크",35.20698738,129.0845747
복산동주민센터,35.20575931,129.0857467
"명륜초등학교, 동래향교",35.20753053,129.0832404
협진아파트,35.208322,129.1025617
명장2동주민센터,35.20824907,129.1024042
학산여자고등학교,35.20697378,129.0953093
동래교육청후문,35.20478482,129.0888794
동호탕,35.20551062,129.0902345
한국상사,35.20624711,129.0913986
동래시장,35.20438213,129.0871588
사직야구장,35.19543341,129.0603928
사직야구장,35.19547777,129.0605791
동래전화국,35.20319491,129.0839621
동래구청,35.20455701,129.0841636
대동병원,35.20436083,129.0797449
명륜자이아파트,35.20807155,129.0815615
명륜교차로.명륜자이아파트,35.20827664,129.0814519
동래중학교,35.21031522,129.0800298
명륜역입구,35.21102687,129.0794357
남일중학교,35.19245328,129.1120821
남일중학교,35.19233909,129.1123801
메가마트동래점후문,35.20518915,129.0807895
메가마트동래점,35.20539056,129.0812169
금정산약수터,35.21196504,129.0577954
금정산약수터,35.21197133,129.0579408
무량수요양원,35.21237383,129.0614579
온천슈퍼,35.21227311,129.0636761
원광사,35.21220764,129.0599067
진양집,35.21196904,129.0588807
금솔장,35.21240128,129.061695
금사회동동주민센터,35.21838991,129.1111164
태광인력개발원,35.2532275,129.0846985
우성아파트3동,35.2542222,129.0850207
두구동 입구,35.29743208,129.1028317
두구동 입구,35.29757267,129.1029114
영천초등학교,35.31137974,129.1114209
신동아아파트,35.25561837,129.0876166
신동아아파트,35.25693015,129.0876334
선경1차우성아파트,35.2550199,129.0876228
선경3차아파트,35.25870048,129.0878193
금정체육공원입구,35.29154337,129.0988819
부산컨트리입구,35.29146065,129.0988041
침례병원.남산역,35.26590588,129.0935305
침례병원.남산역,35.26562892,129.0939422
범어사입구,35.27489224,129.0904428
비아이마트,35.27527557,129.0903487
범어사입구,35.27565859,129.0896311
범어사입구사거리,35.27585082,129.0903536
부산산업보건센터,35.27499835,129.0928107
두구동 입구,35.29749672,129.1032679
두구동 입구,35.29740962,129.1032301
금정체육공원입구,35.29175622,129.0986585
부산컨트리입구,35.29168711,129.0985688
선두구동목욕탕,35.28785908,129.1077752
신천,35.27631054,129.1112354
장전역,35.23831123,129.0877018
구서1동행정복지센터,35.24487741,129.0883089
윤산터널입구,35.24042636,129.0928928
윤산터널입구,35.23811074,129.0921046
롯데마트,35.23896151,129.0922358
롯데마트,35.23950094,129.0918683
금정문화회관,35.24551543,129.0947239
동래여자고등학교,35.24627479,129.0957139
㈜세정,35.24333166,129.0939068
GS슈퍼(금정구청),35.24349726,129.0938917
구서역,35.24755824,129.0915429
구서역,35.24679074,129.0915085
구서역,35.24656973,129.0915932
구서역.금정경찰서,35.24577155,129.092245
구서1동행정복지센터,35.24497989,129.088667
구서역.구서시장,35.2463448,129.0889044
금정산쌍용예가.구서SK뷰,35.24304305,129.08667
장전초등학교,35.23955761,129.0863126
동래초등학교,35.24774596,129.0973555
태평양아파트,35.24860256,129.0977258
동래초등학교,35.24780343,129.0974232
금정문화회관,35.24568637,129.0945263
동래여자고등학교,35.24669542,129.0958465
금정문화회관,35.24574344,129.0946129
동상초등학교.서동역,35.21250686,129.1071317
협진태양맨션,35.21020899,129.1045148
서동입구,35.21084915,129.1047096
내성고등학교,35.2197908,129.0923997
동현초등학교,35.22182059,129.0909533
금사중학입구,35.21754369,129.1096001
농협,35.21790989,129.1094336
서3동주민센터,35.2157429,129.10689
금사시장,35.22003076,129.1114058
기업은행,35.22224495,129.1130779
금사회동동행정복지센터,35.2199157,129.1113049
중소기업은행,35.22230693,129.1131185
누가병원,35.22352834,129.1133778
세웅병원,35.21480423,129.1042788
세웅병원정문,35.21476663,129.1045016
서동농협,35.21489857,129.1035785
부산은행,35.21434217,129.1060818
부산예원고등학교,35.22495136,129.1152849
예원여자고등학교,35.22512813,129.1155316
부곡시장,35.22596783,129.0916771
금정세무서,35.23003453,129.0922059
금정세무서,35.23157984,129.092101
부산대학교정문,35.23236166,129.0869587
부산대학교정문,35.23214383,129.0869001
부산대역,35.23104002,129.0878109
부산은행,35.23144217,129.0857443
부산대앞부산은행,35.23049607,129.0865257
금정초등학교,35.22674116,129.0856837
(구)장전1치안센터,35.23570123,129.0877381
부산대학교정문,35.23226003,129.0866581
화목타운,35.22473833,129.0843717
금정초등학교,35.22701932,129.0828894
금정초등학교,35.2268854,129.0830351
장전SK뷰아파트104동,35.22568606,129.0814347
우신아파트,35.23403031,129.0897658
한신아파트,35.23569493,129.0894448
우신아파트,35.23402376,129.0899726
대우아파트후문,35.23259062,129.0894366
욱성화학(주),35.22684807,129.1179509
부산대역,35.22876967,129.0892784
온천장역,35.22162427,129.0874683
서동,35.21818152,129.0958182
뉴그린108동,35.22075899,129.09481
서곡초등학교,35.21859895,129.1051803
금사중학교,35.21997663,129.1069007
금정전자공업고등학교,35.2208346,129.1083319
부산경호고등학교,35.22131251,129.1100366
서3동주민센터,35.2181772,129.1037297
수정역,35.22275024,129.0087216
수정강변타운후문,35.22098246,129.0079719
수정역,35.22305722,129.0088375
북구보건소,35.23905286,129.0138677
북구보건소.인도네시아센터,35.23916718,129.0142711
북구보건소,35.2389865,129.0142631
북구보건소,35.23898041,129.0150345
푸르지오헤리센트아파트,35.23991591,129.0169902
장원아파트,35.24154503,129.0199142
대천리중학교,35.24149477,129.0222654
푸르지오헤리센트,35.23984766,129.0168674
금화횟집,35.24060442,129.0181971
장원아파트,35.24162522,129.0201117
그린숲속아파트,35.24145736,129.0218476
북구보건소,35.23888669,129.0147432
